"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"26.05.2021","118,67","102,55","119,95","102,55","365,11K","16,07%"
"25.05.2021","102,24","104,24","107,46","98,59","362,55K","-1,74%"
"24.05.2021","104,05","85,90","104,05","85,12","429,74K","21,88%"
"23.05.2021","85,37","90,37","92,64","69,68","628,52K","-5,56%"
"22.05.2021","90,40","97,55","98,45","87,04","338,22K","-7,63%"
"21.05.2021","97,87","112,57","115,96","91,79","617,13K","-12,96%"
"20.05.2021","112,44","97,90","122,56","97,90","643,80K","16,12%"
"19.05.2021","96,83","145,52","145,64","96,83","1,10M","-33,24%"
"18.05.2021","145,05","141,18","149,62","139,70","269,43K","3,42%"
"17.05.2021","140,25","154,57","154,57","136,15","383,63K","-9,31%"
"16.05.2021","154,65","156,91","167,33","146,49","311,86K","-1,21%"
"15.05.2021","156,54","164,36","166,50","156,05","261,57K","-4,60%"
"14.05.2021","164,09","161,29","171,34","161,29","225,03K","1,63%"
"13.05.2021","161,46","168,67","175,61","158,14","399,39K","-3,86%"
"12.05.2021","167,95","181,42","184,10","167,95","250,67K","-7,53%"
"11.05.2021","181,62","172,76","181,62","170,57","179,87K","4,84%"
"10.05.2021","173,23","187,71","190,31","171,25","200,08K","-7,66%"
"09.05.2021","187,60","185,77","188,70","181,49","121,33K","1,13%"
"08.05.2021","185,51","190,37","191,81","185,51","101,86K","-2,51%"
"07.05.2021","190,29","193,91","195,54","187,50","148,80K","-2,06%"
"06.05.2021","194,29","192,95","198,90","189,97","252,89K","0,80%"
"05.05.2021","192,75","185,85","192,75","185,85","234,62K","5,83%"
"04.05.2021","182,14","193,24","193,24","181,13","258,40K","-5,73%"
"03.05.2021","193,22","180,56","194,31","180,56","202,31K","7,02%"
"02.05.2021","180,55","181,62","181,62","174,66","113,16K","-0,52%"
"01.05.2021","181,50","183,47","184,64","179,46","106,35K","-1,26%"
"30.04.2021","183,82","174,11","183,82","173,85","156,68K","5,53%"
"29.04.2021","174,18","180,10","180,10","173,11","176,43K","-3,29%"
"28.04.2021","180,11","181,19","186,83","174,76","207,14K","-0,69%"
"27.04.2021","181,36","165,93","183,46","165,93","234,13K","9,05%"
"26.04.2021","166,31","149,50","167,59","149,50","220,75K","11,24%"
"25.04.2021","149,50","148,62","155,62","141,91","151,28K","0,56%"
"24.04.2021","148,67","161,36","161,36","147,00","276,87K","-7,68%"
"23.04.2021","161,04","163,52","163,52","148,51","513,38K","-2,05%"
"22.04.2021","164,40","182,61","183,62","164,40","410,50K","-9,39%"
"21.04.2021","181,44","175,02","190,71","174,34","440,23K","3,71%"
"20.04.2021","174,95","169,13","175,20","155,37","453,27K","3,88%"
"19.04.2021","168,43","190,53","191,03","168,43","365,47K","-11,36%"
"18.04.2021","190,00","213,09","213,09","140,10","817,52K","-10,96%"
"17.04.2021","213,39","210,89","218,75","210,89","204,52K","1,46%"
"16.04.2021","210,33","226,87","226,87","210,33","290,62K","-7,08%"
"15.04.2021","226,35","226,03","230,75","220,46","293,32K","-0,02%"
"14.04.2021","226,40","212,69","234,32","211,43","463,15K","6,55%"
"13.04.2021","212,48","225,11","225,11","210,29","341,09K","-5,57%"
"12.04.2021","225,03","236,94","241,84","219,24","511,55K","-5,45%"
"11.04.2021","238,00","208,77","241,65","207,54","769,38K","13,98%"
"10.04.2021","208,81","194,03","210,38","189,23","526,84K","7,69%"
"09.04.2021","193,90","180,24","194,76","180,19","356,05K","7,55%"
"08.04.2021","180,28","173,92","183,50","173,92","230,43K","4,17%"
"07.04.2021","173,06","193,46","193,46","172,11","479,46K","-10,26%"
"06.04.2021","192,85","166,95","192,85","163,17","749,56K","15,61%"
"05.04.2021","166,81","168,16","169,81","160,75","279,47K","-0,71%"
"04.04.2021","168,01","158,67","168,01","158,67","301,02K","6,44%"
"03.04.2021","157,84","168,25","183,02","157,84","643,55K","-5,90%"
"02.04.2021","167,74","150,66","169,49","150,66","589,13K","11,57%"
"01.04.2021","150,34","139,87","150,34","138,52","265,79K","7,60%"
"31.03.2021","139,71","142,59","144,05","137,43","178,75K","-2,13%"
"30.03.2021","142,75","143,65","144,70","142,35","156,42K","-0,57%"
"29.03.2021","143,57","141,59","147,50","139,55","189,44K","1,57%"
"28.03.2021","141,35","147,17","147,19","140,02","190,81K","-3,40%"
"27.03.2021","146,33","141,11","150,45","140,49","343,38K","3,83%"
"26.03.2021","140,92","121,65","141,74","121,65","434,17K","15,62%"
"25.03.2021","121,88","120,01","124,50","119,01","245,58K","1,05%"
"24.03.2021","120,62","130,53","135,07","120,62","203,86K","-7,86%"
"23.03.2021","130,91","134,81","136,29","130,73","190,64K","-2,49%"
"22.03.2021","134,24","138,32","144,80","134,24","268,28K","-2,95%"
"21.03.2021","138,32","136,65","139,57","133,79","146,11K","1,20%"
"20.03.2021","136,68","133,42","143,14","133,42","254,53K","2,34%"
"19.03.2021","133,56","133,14","134,03","131,81","131,57K","0,39%"
"18.03.2021","133,04","136,00","136,51","132,99","155,27K","-1,97%"
"17.03.2021","135,72","130,39","135,72","128,31","166,09K","4,00%"
"16.03.2021","130,50","130,28","133,13","129,11","194,07K","0,03%"
"15.03.2021","130,46","131,52","137,76","127,75","337,05K","-1,24%"
"14.03.2021","132,09","140,50","142,00","132,09","282,15K","-6,01%"
"13.03.2021","140,54","140,44","144,97","138,27","210,68K","-0,07%"
"12.03.2021","140,63","152,02","152,02","139,55","242,58K","-6,82%"
"11.03.2021","150,94","151,03","153,80","146,88","251,85K","0,03%"
"10.03.2021","150,88","158,18","162,16","150,88","396,00K","-4,96%"
"09.03.2021","158,76","147,54","158,93","145,52","407,10K","7,85%"
"08.03.2021","147,20","146,29","149,41","143,14","254,01K","1,06%"
"07.03.2021","145,65","137,66","149,70","137,66","302,02K","6,16%"
"06.03.2021","137,20","141,17","144,00","136,53","271,70K","-3,26%"
"05.03.2021","141,83","150,73","150,73","141,32","458,97K","-6,01%"
"04.03.2021","150,90","140,96","157,48","140,96","952,20K","6,50%"
"03.03.2021","141,69","133,98","141,69","133,48","363,09K","5,75%"
"02.03.2021","133,99","138,22","143,77","128,41","440,11K","-3,12%"
"01.03.2021","138,30","130,74","141,37","130,74","432,23K","6,22%"
"28.02.2021","130,21","135,04","135,50","123,59","543,39K","-3,93%"
"27.02.2021","135,53","124,45","142,68","124,45","1,04M","9,04%"
"26.02.2021","124,29","112,81","125,87","105,20","799,13K","9,67%"
"25.02.2021","113,33","116,85","120,61","113,33","474,68K","-2,93%"
"24.02.2021","116,74","110,00","127,19","110,00","605,39K","6,30%"
"23.02.2021","109,82","126,96","126,96","102,68","1,14M","-13,25%"
"22.02.2021","126,59","140,55","145,73","124,15","962,21K","-9,94%"
"21.02.2021","140,56","139,49","144,00","137,88","294,38K","0,85%"
"20.02.2021","139,38","140,46","150,05","139,38","607,64K","0,03%"
"19.02.2021","139,34","152,37","152,37","139,34","578,33K","-7,85%"
"18.02.2021","151,20","146,33","161,11","144,62","825,78K","4,34%"
"17.02.2021","144,91","136,91","147,48","127,44","1,13M","5,96%"
"16.02.2021","136,76","140,51","149,99","135,60","703,09K","-2,07%"
"15.02.2021","139,65","155,22","156,59","113,30","2,24M","-9,41%"
"14.02.2021","154,16","160,06","163,03","151,24","484,49K","-3,55%"
"13.02.2021","159,83","170,42","173,50","159,83","405,01K","-5,81%"
"12.02.2021","169,68","158,04","169,68","158,04","805,60K","7,93%"
"11.02.2021","157,22","176,40","182,65","157,22","961,68K","-11,00%"
"10.02.2021","176,65","195,63","203,49","176,65","1,22M","-9,56%"
"09.02.2021","195,31","164,47","207,26","164,47","1,43M","19,62%"
"08.02.2021","163,27","139,99","185,78","132,67","2,80M","16,12%"
"07.02.2021","140,61","95,86","140,61","95,86","2,23M","46,77%"
"06.02.2021","95,80","88,24","97,91","85,44","829,65K","8,76%"
"05.02.2021","88,08","74,02","88,15","74,02","676,95K","19,21%"
"04.02.2021","73,89","67,96","76,48","67,79","789,41K","8,74%"
"03.02.2021","67,95","64,13","68,41","64,00","422,03K","5,94%"
"02.02.2021","64,14","66,17","66,17","64,14","446,99K","-2,95%"
"01.02.2021","66,09","63,43","67,87","60,52","830,69K","4,37%"
"31.01.2021","63,33","64,86","66,70","63,30","659,33K","-2,42%"
"30.01.2021","64,90","61,90","71,48","61,90","1,39M","5,07%"
"29.01.2021","61,77","58,94","61,77","56,78","865,17K","4,54%"
"28.01.2021","59,08","53,36","60,18","53,36","960,13K","10,63%"
"27.01.2021","53,41","48,32","53,41","47,10","1,04M","10,42%"
"26.01.2021","48,37","50,10","50,10","47,59","607,72K","-3,58%"
"25.01.2021","50,17","41,58","50,69","41,58","2,04M","21,57%"
"24.01.2021","41,26","36,99","41,30","36,99","386,13K","11,52%"
"23.01.2021","37,00","37,20","37,82","36,78","275,79K","-0,42%"
"22.01.2021","37,16","37,27","38,23","35,96","492,76K","-0,55%"
"21.01.2021","37,36","38,85","39,40","37,19","612,91K","-3,37%"
"20.01.2021","38,66","37,61","39,44","36,63","824,71K","2,63%"
"19.01.2021","37,67","39,69","39,87","37,67","479,32K","-4,69%"
"18.01.2021","39,53","37,75","39,93","37,44","524,56K","5,36%"
"17.01.2021","37,52","36,70","38,35","36,12","442,91K","2,05%"
"16.01.2021","36,76","37,20","38,31","36,76","429,50K","-1,11%"
"15.01.2021","37,17","37,94","38,69","36,55","693,68K","-1,98%"
"14.01.2021","37,92","35,02","38,41","34,83","656,59K","8,26%"
"13.01.2021","35,03","31,58","35,03","31,31","654,62K","10,91%"
"12.01.2021","31,59","32,65","34,45","31,59","765,32K","-3,26%"
"11.01.2021","32,65","36,22","36,22","27,64","1,42M","-9,95%"
"10.01.2021","36,26","37,10","39,29","34,92","932,69K","-1,78%"
"09.01.2021","36,91","37,47","38,00","36,19","613,57K","-1,29%"
"08.01.2021","37,40","37,14","39,71","35,48","960,30K","0,65%"
"07.01.2021","37,15","38,72","41,20","37,15","1,23M","-3,59%"
"06.01.2021","38,54","34,05","39,18","33,93","1,09M","13,57%"
"05.01.2021","33,93","30,65","34,40","29,76","1,28M","10,69%"
"04.01.2021","30,66","27,43","30,66","26,71","1,32M","12,21%"
"03.01.2021","27,32","25,88","27,32","25,65","709,17K","5,60%"
"02.01.2021","25,87","26,01","26,92","25,41","692,26K","-0,52%"
"01.01.2021","26,01","24,67","26,94","24,59","719,76K","5,66%"
"31.12.2020","24,61","24,12","24,61","23,67","241,03K","2,05%"
"30.12.2020","24,12","23,81","24,93","23,73","412,47K","1,34%"
"29.12.2020","23,80","25,63","25,63","23,80","685,78K","-6,37%"
"28.12.2020","25,42","21,88","25,70","21,88","1,35M","16,40%"
"27.12.2020","21,84","23,16","23,52","21,84","1,00M","-5,65%"
"26.12.2020","23,15","22,94","23,74","21,13","1,01M","0,93%"
"25.12.2020","22,93","25,06","25,06","22,93","607,96K","-8,10%"
"24.12.2020","24,95","21,67","25,97","20,98","1,22M","15,35%"
"23.12.2020","21,63","28,02","28,34","21,63","1,83M","-22,84%"
"22.12.2020","28,04","28,11","29,46","28,01","1,33M","-0,10%"
"21.12.2020","28,06","25,66","28,06","25,66","1,17M","9,65%"
"20.12.2020","25,59","26,61","26,61","25,23","637,18K","-3,90%"
"19.12.2020","26,63","25,33","26,77","25,33","892,36K","5,09%"
"18.12.2020","25,34","23,36","27,20","23,36","1,96M","8,55%"
"17.12.2020","23,35","21,65","23,37","20,85","1,84M","7,49%"
"16.12.2020","21,72","24,17","25,15","21,38","3,05M","-10,33%"
"15.12.2020","24,22","19,24","24,22","18,85","2,24M","25,91%"
"14.12.2020","19,24","16,92","19,39","16,77","1,55M","13,75%"
"13.12.2020","16,91","16,66","16,95","16,30","711,18K","1,12%"
"12.12.2020","16,72","14,79","16,72","14,79","933,63K","13,25%"
"11.12.2020","14,77","13,77","15,06","13,29","825,70K","7,42%"
"10.12.2020","13,75","14,00","14,27","13,75","466,46K","-1,53%"
"09.12.2020","13,96","12,52","14,29","12,52","787,32K","11,49%"
"08.12.2020","12,52","13,07","13,07","12,39","390,59K","-4,60%"
"07.12.2020","13,12","13,75","13,75","13,05","481,93K","-4,32%"
"06.12.2020","13,72","13,90","13,90","13,20","710,52K","-1,51%"
"05.12.2020","13,93","12,05","13,93","12,05","1,21M","14,70%"
"04.12.2020","12,14","13,05","13,66","11,76","1,23M","-7,01%"
"03.12.2020","13,06","11,62","13,20","11,62","1,09M","12,38%"
"02.12.2020","11,62","9,30","11,79","9,30","1,07M","25,21%"
"01.12.2020","9,28","9,18","9,46","8,95","684,39K","1,05%"
