"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"08.02.2021","23,001","19,800","23,001","19,412","2,12M","16,17%"
"07.02.2021","19,800","20,398","20,398","19,800","1,52M","-2,93%"
"06.02.2021","20,398","20,863","20,863","20,216","1,14M","-2,26%"
"05.02.2021","20,870","19,719","20,914","19,719","1,87M","5,84%"
"04.02.2021","19,719","20,896","21,074","19,123","1,97M","-5,63%"
"03.02.2021","20,896","17,161","20,896","17,161","2,45M","21,50%"
"02.02.2021","17,198","16,445","17,198","16,291","1,42M","4,58%"
"01.02.2021","16,445","16,124","16,445","15,852","768,48K","1,99%"
"31.01.2021","16,124","16,553","16,700","16,124","933,56K","-2,62%"
"30.01.2021","16,557","16,814","16,814","16,368","778,97K","-1,53%"
"29.01.2021","16,814","16,909","17,357","16,624","1,26M","-0,56%"
"28.01.2021","16,909","15,517","16,969","15,517","1,37M","8,97%"
"27.01.2021","15,517","17,131","17,131","15,517","1,75M","-9,42%"
"26.01.2021","17,131","17,226","17,422","16,382","1,25M","-0,55%"
"25.01.2021","17,226","17,990","18,168","17,226","1,51M","-4,25%"
"24.01.2021","17,990","18,750","18,750","17,478","1,16M","-3,98%"
"23.01.2021","18,735","17,154","18,735","17,154","1,70M","8,80%"
"22.01.2021","17,220","15,938","17,220","15,938","2,35M","8,07%"
"21.01.2021","15,934","17,995","17,995","15,934","2,53M","-11,45%"
"20.01.2021","17,995","16,410","17,995","15,028","2,83M","9,66%"
"19.01.2021","16,410","16,583","17,149","16,410","1,76M","-1,04%"
"18.01.2021","16,583","17,098","17,288","16,053","2,20M","-3,01%"
"17.01.2021","17,098","17,992","17,992","16,910","2,93M","-4,77%"
"16.01.2021","17,954","13,173","17,954","13,173","5,10M","36,08%"
"15.01.2021","13,194","14,503","14,503","13,194","3,69M","-8,84%"
"14.01.2021","14,472","10,939","14,472","10,939","3,87M","32,30%"
"13.01.2021","10,939","8,300","10,939","8,300","3,71M","31,80%"
"12.01.2021","8,300","8,297","8,572","8,190","893,11K","0,03%"
"11.01.2021","8,297","9,309","9,309","7,621","3,12M","-10,87%"
"10.01.2021","9,309","9,783","9,947","9,309","1,37M","-4,77%"
"09.01.2021","9,775","9,316","9,775","9,316","1,15M","4,93%"
"08.01.2021","9,316","9,602","9,694","9,316","2,10M","-3,48%"
"07.01.2021","9,652","10,103","10,276","9,602","3,34M","-4,47%"
"06.01.2021","10,103","9,750","10,103","9,750","1,66M","3,62%"
"05.01.2021","9,750","9,517","9,936","9,220","1,70M","2,44%"
"04.01.2021","9,517","10,159","10,159","9,517","2,55M","-6,31%"
"03.01.2021","10,159","9,220","10,159","9,000","2,86M","10,18%"
"02.01.2021","9,220","8,300","9,673","8,300","3,19M","11,07%"
"01.01.2021","8,301","9,273","9,273","8,247","2,06M","-10,41%"
"31.12.2020","9,265","7,232","9,265","7,232","3,18M","28,11%"
"30.12.2020","7,232","7,549","7,549","7,151","1,62M","-3,81%"
"29.12.2020","7,519","6,581","7,519","6,336","2,41M","14,25%"
"28.12.2020","6,581","5,143","6,581","5,143","2,23M","27,94%"
"27.12.2020","5,143","5,188","5,324","5,110","1,07M","-0,86%"
"26.12.2020","5,188","5,216","5,216","5,158","335,63K","-0,55%"
"25.12.2020","5,216","5,111","5,216","5,101","516,56K","1,60%"
"24.12.2020","5,135","4,723","5,136","4,723","473,90K","8,71%"
"23.12.2020","4,723","5,160","5,160","4,723","391,90K","-8,46%"
"22.12.2020","5,160","4,875","5,160","4,869","491,07K","5,84%"
"21.12.2020","4,875","5,194","5,194","4,875","780,32K","-6,15%"
"20.12.2020","5,194","5,346","5,390","5,120","308,12K","-2,84%"
"19.12.2020","5,346","5,364","5,483","5,346","309,02K","-0,34%"
"18.12.2020","5,364","5,347","5,364","5,261","607,18K","0,32%"
"17.12.2020","5,347","5,373","5,561","5,347","1,09M","-0,49%"
"16.12.2020","5,373","5,249","5,373","5,138","403,99K","2,35%"
"15.12.2020","5,249","4,896","5,249","4,896","370,80K","7,21%"
"14.12.2020","4,896","4,884","4,899","4,850","253,11K","0,26%"
"13.12.2020","4,884","4,734","4,951","4,734","462,57K","3,16%"
"12.12.2020","4,734","4,619","4,784","4,619","170,60K","2,49%"
"11.12.2020","4,619","4,802","4,802","4,619","203,01K","-3,80%"
"10.12.2020","4,802","4,877","4,877","4,778","279,00K","-1,54%"
"09.12.2020","4,877","4,733","4,877","4,725","474,83K","3,04%"
"08.12.2020","4,733","5,058","5,058","4,733","538,48K","-6,42%"
"07.12.2020","5,058","5,133","5,133","5,058","73,63K","-1,46%"
"06.12.2020","5,133","5,187","5,187","5,068","114,99K","-1,05%"
"05.12.2020","5,187","5,021","5,187","5,021","207,80K","3,31%"
"04.12.2020","5,021","5,405","5,431","5,021","406,88K","-7,10%"
"03.12.2020","5,405","5,463","5,463","5,403","271,78K","-1,08%"
"02.12.2020","5,463","5,090","5,463","5,090","357,42K","7,34%"
"01.12.2020","5,090","5,378","5,378","5,090","648,89K","-5,36%"
"30.11.2020","5,378","5,192","5,378","5,192","444,03K","3,57%"
"29.11.2020","5,192","4,903","5,192","4,903","515,85K","5,90%"
"28.11.2020","4,903","4,814","4,903","4,775","334,79K","1,86%"
"27.11.2020","4,814","4,807","4,814","4,750","300,98K","0,18%"
"26.11.2020","4,805","5,310","5,310","4,743","1,37M","-9,51%"
"25.11.2020","5,310","5,739","5,739","5,310","930,41K","-7,48%"
"24.11.2020","5,739","5,917","5,917","5,708","1,36M","-3,01%"
"23.11.2020","5,917","5,520","5,917","5,520","955,56K","7,19%"
"22.11.2020","5,520","5,786","5,786","5,396","690,96K","-4,59%"
"21.11.2020","5,786","5,239","5,786","5,239","738,42K","10,44%"
"20.11.2020","5,239","4,758","5,275","4,758","1,36M","10,10%"
"19.11.2020","4,758","4,690","4,758","4,596","362,46K","1,46%"
"18.11.2020","4,690","4,855","4,855","4,680","487,75K","-3,40%"
"17.11.2020","4,855","4,488","4,855","4,488","1,02M","8,17%"
"16.11.2020","4,488","4,372","4,488","4,372","388,16K","2,65%"
"15.11.2020","4,372","4,471","4,477","4,372","157,59K","-2,22%"
"14.11.2020","4,471","4,546","4,546","4,471","145,44K","-1,64%"
"13.11.2020","4,546","4,410","4,546","4,410","296,24K","3,09%"
"12.11.2020","4,410","4,455","4,455","4,367","379,58K","-1,01%"
"11.11.2020","4,455","4,419","4,495","4,419","502,32K","0,81%"
"10.11.2020","4,419","4,349","4,419","4,349","273,70K","1,60%"
"09.11.2020","4,349","4,375","4,425","4,310","255,24K","-0,58%"
"08.11.2020","4,375","4,240","4,375","4,240","403,80K","3,18%"
"07.11.2020","4,240","4,587","4,587","4,240","795,99K","-7,56%"
"06.11.2020","4,587","4,232","4,587","4,232","461,07K","8,38%"
"05.11.2020","4,232","4,104","4,292","4,027","457,99K","3,12%"
"04.11.2020","4,104","4,029","4,104","3,948","419,38K","1,85%"
"03.11.2020","4,029","4,041","4,041","3,956","441,38K","-0,30%"
"02.11.2020","4,041","4,222","4,226","4,041","383,06K","-4,29%"
"01.11.2020","4,222","4,183","4,222","4,144","110,75K","0,93%"
"31.10.2020","4,183","4,086","4,199","4,086","176,89K","2,37%"
"30.10.2020","4,086","4,057","4,086","4,027","401,78K","0,73%"
"29.10.2020","4,057","4,370","4,370","4,057","495,27K","-7,17%"
"28.10.2020","4,370","4,674","4,726","4,370","371,72K","-6,50%"
"27.10.2020","4,674","4,708","4,841","4,674","610,00K","-0,72%"
"26.10.2020","4,708","4,333","4,708","4,333","678,65K","8,63%"
"25.10.2020","4,333","4,361","4,424","4,333","236,88K","-0,63%"
"24.10.2020","4,361","4,267","4,384","4,267","243,23K","2,19%"
"23.10.2020","4,267","4,270","4,270","4,199","327,77K","-0,06%"
