"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"16.08.2021","5,6486","5,6992","5,9801","5,4724","13,96M","-0,89%"
"15.08.2021","5,6992","5,6396","5,7351","5,3380","9,50M","1,06%"
"14.08.2021","5,6397","5,6271","5,7709","5,3616","12,38M","0,22%"
"13.08.2021","5,6274","5,0472","5,6343","4,9695","14,66M","11,59%"
"12.08.2021","5,0429","5,2640","5,4926","4,8282","12,79M","-4,37%"
"11.08.2021","5,2733","5,1250","5,4787","5,1070","10,25M","2,91%"
"10.08.2021","5,1243","4,9923","5,1994","4,9064","9,79M","2,65%"
"09.08.2021","4,9920","4,7754","5,2076","4,6095","11,66M","4,50%"
"08.08.2021","4,7771","5,0660","5,1481","4,7037","13,04M","-5,75%"
"07.08.2021","5,0685","4,7313","5,3563","4,6642","22,08M","7,11%"
"06.08.2021","4,7319","4,4702","4,7711","4,3453","11,08M","5,86%"
"05.08.2021","4,4701","4,3381","4,4889","4,1641","10,84M","3,04%"
"04.08.2021","4,3381","4,2045","4,3799","4,0671","8,54M","3,29%"
"03.08.2021","4,1997","4,3661","4,4459","4,0665","8,81M","-3,86%"
"02.08.2021","4,3684","4,3113","4,4507","4,1886","9,47M","1,24%"
"01.08.2021","4,3149","4,4646","4,7663","4,2701","13,90M","-3,31%"
"31.07.2021","4,4627","4,2515","4,5135","4,1823","11,44M","4,85%"
"30.07.2021","4,2564","4,1083","4,2649","3,9253","12,01M","3,61%"
"29.07.2021","4,1081","3,9364","4,1220","3,8279","9,50M","4,44%"
"28.07.2021","3,9334","3,9252","4,0017","3,8128","9,92M","0,21%"
"27.07.2021","3,9251","3,7982","3,9393","3,6834","9,97M","3,34%"
"26.07.2021","3,7983","3,7741","4,1597","3,7741","16,16M","0,67%"
"25.07.2021","3,7728","3,6769","3,7774","3,6009","7,66M","2,13%"
"24.07.2021","3,6942","3,7053","3,7337","3,6652","9,54M","-0,27%"
"23.07.2021","3,7042","3,5820","3,7175","3,4590","9,29M","3,40%"
"22.07.2021","3,5826","3,4644","3,6170","3,3865","11,39M","3,41%"
"21.07.2021","3,4644","3,1739","3,5155","3,0966","11,41M","9,19%"
"20.07.2021","3,1730","3,3487","3,4376","3,0528","13,29M","-5,16%"
"19.07.2021","3,3455","3,6620","3,6769","3,3380","11,42M","-8,55%"
"18.07.2021","3,6581","3,6787","3,8995","3,6071","11,87M","-0,54%"
"17.07.2021","3,6779","3,5997","3,7677","3,5839","11,55M","2,14%"
"16.07.2021","3,6009","3,7639","3,8956","3,5625","11,63M","-4,35%"
"15.07.2021","3,7646","3,8996","3,9623","3,6770","11,97M","-3,46%"
"14.07.2021","3,8994","3,9081","3,9453","3,6322","11,10M","-0,33%"
"13.07.2021","3,9122","4,0759","4,1016","3,8394","7,99M","-4,03%"
"12.07.2021","4,0763","4,1718","4,2760","3,9904","8,38M","-2,31%"
"11.07.2021","4,1726","4,0607","4,2664","4,0155","7,65M","2,74%"
"10.07.2021","4,0614","4,1699","4,2923","3,9329","8,26M","-2,56%"
"09.07.2021","4,1682","4,0895","4,2376","3,8431","9,68M","1,92%"
"08.07.2021","4,0895","4,5129","4,5214","4,0258","11,12M","-9,36%"
"07.07.2021","4,5118","4,5478","4,7139","4,4629","8,80M","-0,79%"
"06.07.2021","4,5478","4,4180","4,7544","4,3852","10,91M","2,88%"
"05.07.2021","4,4207","4,5431","4,8709","4,3307","13,32M","-2,69%"
"04.07.2021","4,5428","4,6101","4,6349","4,4358","8,96M","-1,46%"
"03.07.2021","4,6101","4,1484","4,6217","4,0466","8,95M","11,19%"
"02.07.2021","4,1462","4,1499","4,2196","3,8775","7,95M","-0,41%"
"01.07.2021","4,1633","4,3711","4,4508","4,0550","11,75M","-4,70%"
"30.06.2021","4,3685","4,2155","4,5061","4,0100","16,45M","3,89%"
"29.06.2021","4,2051","3,8607","4,3686","3,8540","12,21M","9,03%"
"28.06.2021","3,8567","3,7155","3,8817","3,6254","10,18M","4,08%"
"27.06.2021","3,7056","3,5462","3,7205","3,4265","10,58M","4,49%"
"26.06.2021","3,5462","3,5378","3,6642","3,3260","13,06M","0,14%"
"25.06.2021","3,5412","3,8986","3,9908","3,4942","14,98M","-9,20%"
"24.06.2021","3,8998","3,7191","4,0500","3,5230","12,18M","4,93%"
"23.06.2021","3,7166","3,3131","3,8507","3,1700","16,17M","12,21%"
"22.06.2021","3,3121","3,4668","3,7151","2,9066","24,65M","-4,46%"
"21.06.2021","3,4667","4,5809","4,6123","3,4514","16,47M","-24,30%"
"20.06.2021","4,5793","4,4795","4,6425","4,1651","8,50M","2,21%"
"19.06.2021","4,4804","4,6192","4,7571","4,4673","7,43M","-3,00%"
"18.06.2021","4,6190","5,0401","5,0764","4,5272","10,19M","-8,35%"
"17.06.2021","5,0399","5,0540","5,4016","4,9460","8,16M","-0,26%"
"16.06.2021","5,0531","5,1953","5,3603","5,0015","10,00M","-2,75%"
"15.06.2021","5,1962","5,2054","5,4754","5,0858","11,74M","-0,17%"
"14.06.2021","5,2048","5,0457","5,2268","4,9138","11,21M","3,12%"
"13.06.2021","5,0473","4,6438","5,1132","4,4658","11,63M","8,82%"
"12.06.2021","4,6381","4,7681","4,8620","4,3582","11,63M","-2,72%"
"11.06.2021","4,7681","5,0723","5,2531","4,6648","10,28M","-5,75%"
"10.06.2021","5,0591","5,5207","5,5685","4,9657","11,44M","-8,36%"
"09.06.2021","5,5204","5,3681","5,5210","5,0745","14,53M","2,85%"
"08.06.2021","5,3676","5,3616","5,4787","4,7442","16,45M","0,16%"
"07.06.2021","5,3590","6,0213","6,1803","5,3182","9,86M","-11,00%"
"06.06.2021","6,0214","5,8827","6,0692","5,8035","9,18M","2,37%"
"05.06.2021","5,8822","6,2051","6,4497","5,6795","13,80M","-5,22%"
"04.06.2021","6,2064","6,7107","6,8583","5,7925","18,29M","-7,52%"
"03.06.2021","6,7107","6,4621","7,0546","6,3737","13,97M","3,84%"
"02.06.2021","6,4623","6,3316","6,7683","6,1438","14,09M","2,06%"
"01.06.2021","6,3316","6,6190","6,7006","6,1630","14,77M","-4,38%"
"31.05.2021","6,6218","6,0840","6,6236","5,8604","14,75M","8,73%"
"30.05.2021","6,0901","5,8475","6,5176","5,4600","15,52M","4,19%"
"29.05.2021","5,8454","6,2685","6,7088","5,4680","18,52M","-6,75%"
